listing_id,source,source_listing_id,city,neighborhood,region,latitude,longitude,surface_m2,bedrooms,bathrooms,furnished_status,parking,balcony,sea_view,price_mad,price_per_m2,property_type,transaction_type,publication_date,publication_date_status,scraped_at,url,validation_status,validation_reasons,deduplication_status,duplicate_of,title_raw,price_raw,location_raw,details_raw,source_record_path
mubawab.ma:native:8389108,mubawab.ma,8389108,Marrakech,,Marrakech-Safi,,,81.0,2.0,2.0,furnished,yes,unknown,unknown,1650000.0,20370.37,appartement,sale,,unknown,2026-09-02T21:05:48+00:00,https://www.mubawab.ma/fr/a/8389108/2-studios-moderne-r%C3%A9nov%C3%A9-%C3%A0-vendre,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389138,mubawab.ma,8389138,Casablanca,,Casablanca-Settat,,,85.0,2.0,2.0,unknown,yes,yes,unknown,11850000.0,139411.76,appartement,sale,,unknown,2026-09-02T06:09:00+00:00,https://www.mubawab.ma/fr/a/8389138/appartement-%C3%A0-vendre-85-m%C2%B2-2-chambres-nassim-ii-casablanca,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389165,mubawab.ma,8389165,Marrakech,,Marrakech-Safi,,,78.0,2.0,1.0,unknown,yes,yes,unknown,18950000.0,242948.72,appartement,sale,,unknown,2026-09-02T21:03:38+00:00,https://www.mubawab.ma/fr/a/8389165/bel-appartement-en-vente,rejected,price_per_m2_outlier|missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389240,mubawab.ma,8389240,Marrakech,,Marrakech-Safi,,,115.0,3.0,2.0,unknown,yes,yes,unknown,1316000.0,11443.48,appartement,sale,,unknown,2026-09-02T21:03:42+00:00,https://www.mubawab.ma/fr/a/8389240/bel-appartement-5eme-%C3%A9tage,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389324,mubawab.ma,8389324,Casablanca,,Casablanca-Settat,,,70.0,2.0,1.0,unknown,yes,unknown,unknown,7000000.0,100000.0,appartement,sale,,unknown,2026-09-02T06:09:08+00:00,https://www.mubawab.ma/fr/a/8389324/appartement-%C3%A0-vendre-%C3%A0-dar-al-aman-2-chambres-excellentes-r%C3%A9sidence-%C3%A0-la-porte-,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389343,mubawab.ma,8389343,Tanger,Mesnana,Tangier-Tetouan-Al Hoceima,,,110.0,3.0,2.0,unknown,unknown,yes,unknown,,,appartement,sale,,unknown,2026-09-01T22:38:40+00:00,https://www.mubawab.ma/fr/a/8389343/appartement-%C3%A0-vendre-%C3%A0-mesnana-tanger-110-m,rejected,missing_price,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389355,mubawab.ma,8389355,Casablanca,,Casablanca-Settat,,,53.0,2.0,1.0,unknown,unknown,unknown,unknown,2630000.0,49622.64,appartement,sale,,unknown,2026-09-02T06:09:11+00:00,https://www.mubawab.ma/fr/a/8389355/appartement-%C3%A0-vendre,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389406,mubawab.ma,8389406,El Jadida,,Casablanca-Settat,,,74.0,3.0,1.0,furnished,yes,yes,unknown,7590000.0,102567.57,appartement,sale,,unknown,2026-09-02T14:21:41+00:00,https://www.mubawab.ma/fr/a/8389406/appartements-de-luxe-%C3%A0-deux-fa%C3%A7ades-de-74-m%C3%A8tres,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389429,mubawab.ma,8389429,Casablanca,,Casablanca-Settat,,,51.0,1.0,1.0,furnished,yes,unknown,unknown,1120000.0,21960.78,appartement,sale,,unknown,2026-09-02T01:43:23+00:00,https://www.mubawab.ma/fr/a/8389429/studio-premium-a-saisir,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389453,mubawab.ma,8389453,Casablanca,,Casablanca-Settat,,,79.0,3.0,2.0,unknown,yes,unknown,unknown,7840000.0,99240.51,appartement,sale,,unknown,2026-09-02T06:07:27+00:00,https://www.mubawab.ma/fr/a/8389453/appartement-a-vendre,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389479,mubawab.ma,8389479,Casablanca,,Casablanca-Settat,,,70.0,2.0,2.0,furnished,unknown,yes,unknown,2500000.0,35714.29,appartement,sale,,unknown,2026-09-02T06:07:29+00:00,https://www.mubawab.ma/fr/a/8389479/appartement-avec-grande-terrasse-b-living-casaport,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389516,mubawab.ma,8389516,Tanger,,Tangier-Tetouan-Al Hoceima,,,140.0,3.0,3.0,unknown,yes,yes,unknown,1950000.0,13928.57,appartement,sale,,unknown,2026-09-01T22:38:47+00:00,https://www.mubawab.ma/fr/a/8389516/appartement-d-exception-140-m%C2%B2-dar-tounsi,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389587,mubawab.ma,8389587,Essaouira,Centre ville,Marrakech-Safi,,,90.0,3.0,2.0,unknown,unknown,yes,yes,,,appartement,sale,,unknown,2026-09-02T14:34:01+00:00,https://www.mubawab.ma/fr/a/8389587/bel-appartement-%C3%A0-vendre-en-centre-ville-surface-totale-90-m%C2%B2-salon-traditionnel-antenne-parabolique-g%C3%A9n%C3%A9rale,rejected,missing_price,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389596,mubawab.ma,8389596,Casablanca,,Casablanca-Settat,,,97.0,2.0,2.0,furnished,yes,yes,unknown,1750000.0,18041.24,appartement,sale,,unknown,2026-09-02T01:51:29+00:00,https://www.mubawab.ma/fr/a/8389596/%C3%A0-vendre-%E2%80%93-appartement-97-m%C2%B2-au-c%C5%93ur-du-c-i-l,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389619,mubawab.ma,8389619,Casablanca,,Casablanca-Settat,,,65.0,2.0,1.0,unknown,yes,yes,unknown,7850000.0,120769.23,appartement,sale,,unknown,2026-09-02T06:07:36+00:00,https://www.mubawab.ma/fr/a/8389619/magnifique-opportunit%C3%A9-d%E2%80%99un-studio-%C3%A0-lalla-yacout,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389704,mubawab.ma,8389704,Tanger,,Tangier-Tetouan-Al Hoceima,,,141.0,3.0,3.0,unknown,yes,yes,unknown,1963000.0,13921.99,appartement,sale,,unknown,2026-09-01T22:38:49+00:00,https://www.mubawab.ma/fr/a/8389704/spacieux-appartement-141-m%C2%B2-avec-parking,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389819,mubawab.ma,8389819,Tanger,,Tangier-Tetouan-Al Hoceima,,,154.0,3.0,3.0,unknown,yes,unknown,unknown,2152000.0,13974.03,appartement,sale,,unknown,2026-09-01T22:38:53+00:00,https://www.mubawab.ma/fr/a/8389819/appartement-154m%C2%B2-avec-parking-%C3%A0-vendre,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389835,mubawab.ma,8389835,Casablanca,,Casablanca-Settat,,,107.0,3.0,2.0,furnished,yes,yes,unknown,2100000.0,19626.17,appartement,sale,,unknown,2026-09-02T03:25:46+00:00,https://www.mubawab.ma/fr/a/8389835/vente-appartement-%C3%A0-bourgogne,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389836,mubawab.ma,8389836,Agadir,,Souss-Massa,,,86.0,2.0,2.0,furnished,unknown,unknown,unknown,1376000.0,16000.0,appartement,sale,,unknown,2026-09-01T23:39:58+00:00,https://www.mubawab.ma/fr/a/8389836/vente-appartement-%C3%A0-agadir,rejected,missing_or_invalid_neighborhood|duplicate_listing_id,duplicate_listing_id,mubawab.ma:native:8389836,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389842,mubawab.ma,8389842,Casablanca,,Casablanca-Settat,,,96.0,5.0,2.0,furnished,yes,yes,unknown,2400000.0,25000.0,appartement,sale,,unknown,2026-09-02T06:05:13+00:00,https://www.mubawab.ma/fr/a/8389842/vend-appartement-%C3%A0-hay-al-amal,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389844,mubawab.ma,8389844,Tanger,,Tangier-Tetouan-Al Hoceima,,,178.0,3.0,2.0,furnished,yes,yes,unknown,1917000.0,10769.66,appartement,sale,,unknown,2026-09-01T22:38:56+00:00,https://www.mubawab.ma/fr/a/8389844/appartement-luxe-178m%C2%B2-avec-terrasse,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389901,mubawab.ma,8389901,Casablanca,,Casablanca-Settat,,,138.0,3.0,2.0,unknown,yes,unknown,unknown,1800000.0,13043.48,appartement,sale,,unknown,2026-09-02T06:05:17+00:00,https://www.mubawab.ma/fr/a/8389901/magnifique-appartement-%C3%A0-vendre,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389910,mubawab.ma,8389910,Tanger,,Tangier-Tetouan-Al Hoceima,,,185.0,2.0,3.0,unknown,yes,yes,yes,6000000.0,32432.43,appartement,sale,,unknown,2026-09-01T22:28:56+00:00,https://www.mubawab.ma/fr/a/8389910/magnifique-penthouse-vue-imprenable-sur-la-baie-de-tanger,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389916,mubawab.ma,8389916,Tanger,,Tangier-Tetouan-Al Hoceima,,,80.0,3.0,1.0,furnished,unknown,unknown,unknown,13750000.0,171875.0,appartement,sale,,unknown,2026-09-01T22:25:31+00:00,https://www.mubawab.ma/fr/a/8389916/appartement-80-m%C2%B2-%C3%A0-moujamaa-hassani-tanger,rejected,price_per_m2_outlier|missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8389923,mubawab.ma,8389923,Tanger,,Tangier-Tetouan-Al Hoceima,,,89.0,2.0,1.0,unknown,unknown,unknown,unknown,214500.0,2410.11,appartement,sale,,unknown,2026-09-01T22:39:02+00:00,https://www.mubawab.ma/fr/a/8389923/subdivision-sharif-blouidan,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390015,mubawab.ma,8390015,Marrakech,,Marrakech-Safi,,,74.0,2.0,1.0,unknown,unknown,unknown,unknown,12840000.0,173513.51,appartement,sale,,unknown,2026-09-02T21:03:59+00:00,https://www.mubawab.ma/fr/a/8390015/apparemment-lumineux-74m%C2%B2-titr%C3%A9,rejected,price_per_m2_outlier|missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390100,mubawab.ma,8390100,Marrakech,,Marrakech-Safi,,,111.0,2.0,2.0,furnished,yes,unknown,unknown,1950000.0,17567.57,appartement,sale,,unknown,2026-09-02T21:04:08+00:00,https://www.mubawab.ma/fr/a/8390100/appartement-%C3%A0-vendre-de-111-0-m%C2%B2-%C3%A0-marrakech-palmeraie,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390102,mubawab.ma,8390102,Casablanca,,Casablanca-Settat,,,168.0,3.0,3.0,unknown,yes,yes,yes,4800000.0,28571.43,appartement,sale,,unknown,2026-09-02T06:05:33+00:00,https://www.mubawab.ma/fr/a/8390102/appartement-neuf-%C3%A0-vendre-cfc,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390223,mubawab.ma,8390223,Casablanca,,Casablanca-Settat,,,100.0,3.0,2.0,unknown,yes,unknown,unknown,711500.0,7115.0,appartement,sale,,unknown,2026-09-02T06:03:38+00:00,https://www.mubawab.ma/fr/a/8390223/appartement-neuf,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390247,mubawab.ma,8390247,Tanger,Tanja Balia,Tangier-Tetouan-Al Hoceima,,,96.0,3.0,2.0,unknown,unknown,yes,unknown,,,appartement,sale,,unknown,2026-09-01T22:33:34+00:00,https://www.mubawab.ma/fr/a/8390247/appartement-de-standing-a-vendre-a-tanja-balia,rejected,missing_price,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390260,mubawab.ma,8390260,Essaouira,Borj,Marrakech-Safi,,,96.0,4.0,1.0,unknown,unknown,unknown,unknown,,,appartement,sale,,unknown,2026-09-02T14:34:03+00:00,https://www.mubawab.ma/fr/a/8390260/bel-appartement-%C3%A0-vendre-%C3%A0-borj-superficie-96-m%C2%B2,rejected,missing_price,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390291,mubawab.ma,8390291,El Jadida,,Casablanca-Settat,,,65.0,2.0,1.0,unknown,unknown,yes,unknown,5460000.0,84000.0,appartement,sale,,unknown,2026-09-02T14:21:45+00:00,https://www.mubawab.ma/fr/a/8390291/appartement-%C3%A0-vendre-au-troisi%C3%A8me-%C3%A9tage-propri%C3%A9t%C3%A9-du-cheikh,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390319,mubawab.ma,8390319,Bouznika,,Casablanca-Settat,,,64.0,2.0,1.0,unknown,yes,yes,yes,1670000.0,26093.75,appartement,sale,,unknown,2026-09-02T00:30:22+00:00,https://www.mubawab.ma/fr/a/8390319/appartement-falazur-64m,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390334,mubawab.ma,8390334,Marrakech,Majorelle,Marrakech-Safi,,,336.0,10.0,10.0,furnished,yes,unknown,unknown,,,appartement,sale,,unknown,2026-09-02T21:01:57+00:00,https://www.mubawab.ma/fr/a/8390334/%C3%A0-vendre-%E2%80%93nouveau-programme-immobilier-%C3%A0-majorelle,rejected,missing_price,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390336,mubawab.ma,8390336,Casablanca,Almaz,Casablanca-Settat,,,127.0,3.0,2.0,unknown,yes,yes,unknown,,,appartement,sale,,unknown,2026-09-02T06:03:40+00:00,https://www.mubawab.ma/fr/a/8390336/appartement-spacieux-%C3%A0-vendre-%E2%80%93-almaz,rejected,missing_price,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390350,mubawab.ma,8390350,Casablanca,,Casablanca-Settat,,,164.0,3.0,2.0,unknown,yes,yes,unknown,2400000.0,14634.15,appartement,sale,,unknown,2026-09-02T06:03:43+00:00,https://www.mubawab.ma/fr/a/8390350/appartement-3-chambres-%C3%A0-vendre-de-164-m%C2%B2,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390392,mubawab.ma,8390392,Casablanca,,Casablanca-Settat,,,81.0,2.0,2.0,unknown,yes,yes,unknown,1800000.0,22222.22,appartement,sale,,unknown,2026-09-02T06:03:46+00:00,https://www.mubawab.ma/fr/a/8390392/projet-green-view-living-%E2%80%93-casablanca,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390412,mubawab.ma,8390412,Marrakech,,Marrakech-Safi,,,125.0,2.0,2.0,unknown,yes,yes,unknown,360000.0,2880.0,appartement,sale,,unknown,2026-09-02T21:02:04+00:00,https://www.mubawab.ma/fr/a/8390412/appartement-de-tr%C3%A8s-haut-standing-%C3%A0-vendre,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390445,mubawab.ma,8390445,Tanger,,Tangier-Tetouan-Al Hoceima,,,100.0,2.0,1.0,unknown,yes,yes,yes,2350000.0,23500.0,appartement,sale,,unknown,2026-09-01T22:39:05+00:00,https://www.mubawab.ma/fr/a/8390445/appartement-vue-sur-la-baie-de-tanger,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390446,mubawab.ma,8390446,Tanger,,Tangier-Tetouan-Al Hoceima,,,153.0,3.0,2.0,furnished,yes,yes,unknown,3150000.0,20588.24,appartement,sale,,unknown,2026-09-01T22:15:20+00:00,https://www.mubawab.ma/fr/a/8390446/votre-futur-chez-vous-%C3%A0-iberia,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390512,mubawab.ma,8390512,Marrakech,,Marrakech-Safi,,,148.0,3.0,1.0,furnished,unknown,unknown,unknown,3326000.0,22472.97,appartement,sale,,unknown,2026-09-02T21:02:06+00:00,https://www.mubawab.ma/fr/a/8390512/vente-appartement-%C3%A0-centre-ville,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390514,mubawab.ma,8390514,Tanger,,Tangier-Tetouan-Al Hoceima,,,73.0,2.0,2.0,furnished,yes,yes,unknown,3013500.0,41280.82,appartement,sale,,unknown,2026-09-01T22:39:08+00:00,https://www.mubawab.ma/fr/a/8390514/complexe-tanjis-r%C3%A9sidence-babel-immeuble-03-premier-%C3%A9tage,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390539,mubawab.ma,8390539,Tanger,,Tangier-Tetouan-Al Hoceima,,,90.0,3.0,2.0,furnished,unknown,yes,yes,1300000.0,14444.44,appartement,sale,,unknown,2026-09-01T22:39:11+00:00,https://www.mubawab.ma/fr/a/8390539/bel-appartement-%C3%A0-vendre-%C3%A0-golf-garden,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390547,mubawab.ma,8390547,Tanger,,Tangier-Tetouan-Al Hoceima,,,58.0,2.0,2.0,furnished,yes,yes,unknown,14800000.0,255172.41,appartement,sale,,unknown,2026-09-01T22:27:06+00:00,https://www.mubawab.ma/fr/a/8390547/bal-appartement-%C3%A0-tanger-en-rdc,rejected,price_per_m2_outlier|missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390553,mubawab.ma,8390553,Casablanca,,Casablanca-Settat,,,45.0,1.0,1.0,unknown,yes,unknown,unknown,1000000.0,22222.22,appartement,sale,,unknown,2026-09-02T06:04:00+00:00,https://www.mubawab.ma/fr/a/8390553/appartement-1-chambre-id%C3%A9al-activit%C3%A9-professionnelle,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390595,mubawab.ma,8390595,Casablanca,,Casablanca-Settat,,,150.0,1.0,1.0,unknown,unknown,unknown,unknown,215000.0,1433.33,appartement,sale,,unknown,2026-09-02T06:04:03+00:00,https://www.mubawab.ma/fr/a/8390595/local-commercial-150m%C2%B2-face-tramway-lala-meryem,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390600,mubawab.ma,8390600,Dar Bouazza,,Casablanca-Settat,,,111.0,2.0,2.0,furnished,yes,yes,yes,1950000.0,17567.57,appartement,sale,,unknown,2026-09-02T12:57:12+00:00,https://www.mubawab.ma/fr/a/8390600/magnifique-appartement-%C3%A0-louer-meubl%C3%A9-%C3%A0-darbouazza,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
mubawab.ma:native:8390647,mubawab.ma,8390647,Berrechid,,Casablanca-Settat,,,131.0,2.0,2.0,unknown,yes,yes,unknown,6500000.0,49618.32,appartement,sale,,unknown,2026-09-02T00:10:10+00:00,https://www.mubawab.ma/fr/a/8390647/appartement-spacieux-avec-garage-%C3%A0-vendre,warning,missing_or_invalid_neighborhood,unique,,,,,,data\external\recovery_archive\20260902T224619Z\misplaced_notebook_data\data\raw\maisondelux_raw.csv
