listing_id,split_group,fold
mubawab.ma:content:32c0452f07ded36642f1cd69,g2447,1
mubawab.ma:content:d9687cfd7dcc3b0f899a1346,g2450,1
mubawab.ma:native:8163138,g2451,0
mubawab.ma:content:75b7b57d07606d8cd62a3297,g2452,0
mubawab.ma:content:fad8f657a1cf43cf2bfc1869,g363,4
mubawab.ma:native:8333218,g2454,4
mubawab.ma:content:01b1fec308ea9333b5632818,g2455,3
mubawab.ma:content:b9445863c4731274e8447f7e,g2458,4
mubawab.ma:content:d64f966e85b2b50553919275,g2459,2
mubawab.ma:native:8402926,g2447,1
mubawab.ma:native:8262343,g2463,0
mubawab.ma:content:368f1e3f07e0aa0ed75829b6,g2464,3
mubawab.ma:content:b46f5b69f9d924b88aac4958,g2465,4
mubawab.ma:content:b41201190a69686796243fa0,g2466,2
mubawab.ma:content:ebcbebcb1309d4d332b76456,g2467,3
mubawab.ma:content:b3892de26d589a4a925fe58a,g1586,3
mubawab.ma:content:85a4a65f4f996f9c3886de44,g2469,2
mubawab.ma:native:8310321,g2473,1
mubawab.ma:content:0701dc8335efe5052368ee5c,g2475,0
mubawab.ma:content:e15d7384f354232474961d8b,g2478,4
mubawab.ma:content:4fd66dde65de4c3340a56957,g2479,3
mubawab.ma:content:f52d3d3cbf291e2d867729e7,g2480,1
mubawab.ma:content:949fb837892929ab9571d03f,g2482,1
mubawab.ma:content:b22ae584d6d35c6bc8814b17,g2485,0
mubawab.ma:content:e46f0be31fa2233a261ec54a,g2486,0
mubawab.ma:content:82edb32425dc96defa902f79,g2489,4
mubawab.ma:url:c94aefada834c13bbd532b56,g2491,1
mubawab.ma:content:121f3bdd209e19ca7fe0a23e,g2492,2
mubawab.ma:content:5b342412f671609d9a67ee9b,g2495,1
mubawab.ma:content:7689ab8c54d1333b8203e7df,g2496,0
mubawab.ma:native:8388409,g473,3
mubawab.ma:content:de20d465f6e01607224a4718,g2498,4
mubawab.ma:content:79a125444235302fc0569916,g2500,4
mubawab.ma:content:d0038bcbc3b95228c9555091,g2501,3
mubawab.ma:content:ab2f853c040f7c9ab9cad724,g2502,2
mubawab.ma:native:8325326,g2503,2
mubawab.ma:content:b6b060810351ed1cdc4ac4fd,g2507,1
mubawab.ma:content:cbb82e0617322519dd5d9235,g2508,0
mubawab.ma:content:1c72d0d97c9ff8365924766a,g2509,1
mubawab.ma:content:4485624aa6384a1183d81ead,g2510,3
mubawab.ma:content:bb5060864af0cfb30bee739e,g2511,2
mubawab.ma:content:26448f0ee7d395209be76d15,g2513,0
mubawab.ma:content:751277bb8a03702452ac33f5,g2514,4
mubawab.ma:content:34065f2e7b71fdae6a6adbfb,g551,2
mubawab.ma:content:493f57134d33bac5bd786fd7,g2516,1
mubawab.ma:content:91e86aa10d967fae0e909fe6,g2518,0
mubawab.ma:content:58439d26e0d70955f5ecbfd7,g2519,4
mubawab.ma:content:1fa0053a7ee502e94fe67ffb,g568,2
mubawab.ma:content:d696af14b85e2f2e5d3b8109,g131,1
mubawab.ma:content:eb0f443f7eea4538c4358bbb,g2523,4
mubawab.ma:content:8a0341fbd291c4c857643ea3,g2527,3
mubawab.ma:content:bdb00c051ef043903bac6b65,g2528,2
mubawab.ma:content:d9832add2124d8ee72d677f7,g2531,0
mubawab.ma:content:3ffed7cb125c8c40831adb3c,g2534,4
mubawab.ma:content:1b5f9670c3ca0e4b4a19c6e5,g2535,3
mubawab.ma:content:e4005ec0e2ca9002e3c7cb80,g2536,4
mubawab.ma:content:ac71236dd25282c11674cd4c,g2537,3
mubawab.ma:content:4965425dac02f1fba0d69074,g1656,4
mubawab.ma:content:946c2252eeee64942ec5738a,g2542,2
mubawab.ma:content:d6caf506b1c5ee3720309c4b,g1698,3
mubawab.ma:content:a2bd12259b6bc405eb1f3f7e,g2548,1
mubawab.ma:content:361aaed3f077a28215f40365,g1178,0
mubawab.ma:native:8106417,g81,2
mubawab.ma:content:d861bf06b2d07ce731e45f14,g2552,4
mubawab.ma:content:15801e1e5fa3a4da6b2d7231,g2554,3
mubawab.ma:native:8262749,g2555,2
mubawab.ma:native:7673202,g796,3
mubawab.ma:content:2811086a963ac9b0bf7c79a4,g2557,1
mubawab.ma:content:c2db6e6588a7f47df2e9a7a1,g2558,0
mubawab.ma:content:7c8317d411725c4f4c79b8f6,g2559,2
mubawab.ma:content:22ad1560e4834e9437b70536,g2560,4
mubawab.ma:native:8401654,g2566,1
mubawab.ma:native:8369377,g25,3
mubawab.ma:content:273e707f53909d56863b136a,g2570,3
mubawab.ma:content:2da0fca36a9092cb83e153a5,g2571,2
mubawab.ma:content:6e8099a79bd0805f306ee54f,g2572,1
mubawab.ma:content:d9a9e636fdbc2f6f74b6ff88,g2574,0
mubawab.ma:content:4825a4f0d396b1aef6600f1f,g2576,0
mubawab.ma:url:4c518988e6acadb6a3b2c854,g2577,4
mubawab.ma:native:8323910,g29,2
mubawab.ma:content:48ab690f1b36a1fc0b885dd8,g2580,2
mubawab.ma:content:fcdf0f4b21ad1e906c7150d4,g2581,4
mubawab.ma:content:c11894e64827e10ede302e75,g2582,1
mubawab.ma:content:e0b5990e98ef7f9c2cae2b36,g2585,0
mubawab.ma:native:8262378,g2587,3
mubawab.ma:content:0c1bb8491b47f1760c66494e,g2588,4
mubawab.ma:content:1e5b07844995363e4a38f689,g2589,3
mubawab.ma:content:6db2d3d53d380c5a100b04b9,g2592,2
mubawab.ma:content:f53bdef08a20b0a2c4ef495c,g370,1
mubawab.ma:native:8335399,g1763,2
mubawab.ma:content:8246b38491f7b8f9d35d7d06,g2595,3
mubawab.ma:native:8325320,g2596,2
mubawab.ma:content:b588ab1da4b1a6dca8d68125,g2597,1
mubawab.ma:content:f032df962fabe0a9987ff790,g2599,0
mubawab.ma:content:1e1c1eda6a4c409dc9356ce1,g2600,3
mubawab.ma:content:e004d2b0c9c3fca9360473f2,g343,0
mubawab.ma:content:fcdc9aea8a4ff9853132a0c4,g2604,2
mubawab.ma:content:cbb40649e4ed08536fb0430d,g2605,1
mubawab.ma:url:b5e790699107532ab93c7c76,g2606,2
mubawab.ma:content:c7a629371f2eaebfff89a796,g2607,0
mubawab.ma:native:8242021,g2608,1
mubawab.ma:native:8390730,g2609,4
mubawab.ma:content:e9f2baabab2dd25c0808030a,g1284,4
mubawab.ma:native:8255256,g2613,0
mubawab.ma:content:08ae7225ba3e1c30a0bfeaa4,g2615,3
mubawab.ma:content:fdc732065aa2837e2f7ba5f1,g2616,3
mubawab.ma:content:d102260697eb5a152efeb249,g2617,2
mubawab.ma:content:7320f3db196fd9aa30bc88bc,g2619,1
mubawab.ma:content:12a18ab09543910146229875,g2622,4
mubawab.ma:content:3c8cdcf238a915ed2b00f172,g2625,4
mubawab.ma:content:15d77aba0b61f0556553fd2d,g2627,3
mubawab.ma:native:8408266,g2628,2
mubawab.ma:content:f0ff85f99fcb0cef561e43bf,g2630,0
mubawab.ma:content:202562dec2208d8d4c7a97d1,g2307,4
mubawab.ma:content:a6c9b06882268abd5319dddb,g2491,1
mubawab.ma:content:3768a9ee92e59abd3e844d38,g2634,4
mubawab.ma:content:39b68bd72a94049eea9c29f3,g2635,3
mubawab.ma:native:8198715,g2637,2
mubawab.ma:content:e92c68efce3392d844eeaac2,g2639,1
mubawab.ma:content:16a794eae02e4395a5788dc3,g2641,4
mubawab.ma:content:a41353d3cf824bb687c48ca7,g2642,1
mubawab.ma:content:368ed9f79cf1773c15f440dd,g2645,3
mubawab.ma:content:29f506c59b304639e8a32b02,g2647,2
mubawab.ma:content:a123e716e9334c19ae0cf9ed,g2649,0
mubawab.ma:native:8302482,g2652,3
mubawab.ma:content:3c7b1dae8650e4916bc7fa2f,g2653,1
mubawab.ma:native:8403985,g2655,0
mubawab.ma:content:66fe51fa8cd11bd3c1ce8daf,g2656,2
mubawab.ma:content:b6800994289944fb17c6a116,g2657,4
mubawab.ma:native:8301156,g2658,1
mubawab.ma:content:349eb8f46da80211094c0c75,g2659,3
mubawab.ma:content:c4de7cf2a6475906805e190a,g2661,1
mubawab.ma:content:077e80a543dd60d6782c6e01,g2664,0
mubawab.ma:native:8359878,g2665,4
mubawab.ma:content:9083c143187f9fa6578f491f,g2666,3
mubawab.ma:content:d430d90ccfa7f40d961b27c4,g2669,2
mubawab.ma:content:6069cecedd003ec13956d2d9,g2670,0
mubawab.ma:content:6ae15e258612521f34bd8ee5,g314,4
mubawab.ma:content:a9ca385d877b6f87f1e88543,g2675,0
mubawab.ma:content:d82c7031f12e6a94791325ca,g421,4
mubawab.ma:content:87e82e2ca1d96cef326aae76,g2678,1
mubawab.ma:content:904c3871277bc3bd3b4b9258,g2679,0
mubawab.ma:content:b50c5c22a73a6b2c581e4bc8,g2680,4
mubawab.ma:content:a6071e7a1a0f056c4f7d619d,g2681,3
mubawab.ma:native:8260459,g2682,4
mubawab.ma:native:8363429,g2685,3
mubawab.ma:content:999767ef8b23978bf19c023e,g2686,3
mubawab.ma:content:ad9214eb67372d5357aa7c3c,g2687,2
mubawab.ma:native:8261561,g77,3
mubawab.ma:native:8317264,g2690,2
mubawab.ma:native:8344410,g1533,2
mubawab.ma:content:c63b5f353abfb7fc6e0564fb,g2694,1
mubawab.ma:content:b6eac9804512c99b81d02458,g2697,2
mubawab.ma:native:8400636,g2700,0
mubawab.ma:content:6b99c2c8fe9789cef128b217,g2701,0
mubawab.ma:content:a6e21f7290e620dd270d2b57,g2704,4
mubawab.ma:content:f8b517e4783811b1b67c0f4c,g2705,4
mubawab.ma:content:13267b7c430ab14e0ad17a9e,g2706,3
mubawab.ma:content:6ea633dc496b1bf14f7bd225,g2707,3
mubawab.ma:native:8311796,g2710,2
mubawab.ma:native:8173209,g2711,1
mubawab.ma:native:8379454,g2712,0
mubawab.ma:content:3dbb290c024f228d61980e0b,g2714,1
mubawab.ma:content:402cda8ee4bdc5be22f9b0c9,g2715,0
mubawab.ma:content:d0b63896310a61d5b5bde530,g2716,4
mubawab.ma:content:eb887de42be5bbc6628255e0,g2717,0
mubawab.ma:content:6e668f0408d80db3ec379ce9,g1251,1
mubawab.ma:content:1ff49b282b7486edddc657b5,g2720,4
mubawab.ma:content:88d629dd5639b7166f6ccdf3,g2721,3
mubawab.ma:content:c0db6236d9424ff578804e90,g2722,3
mubawab.ma:content:0c57ac4c67710cf757ec81aa,g2724,2
mubawab.ma:content:d3f91d2d2900eec42492e958,g2726,2
mubawab.ma:content:3900d3d38301cca5d59c3222,g2728,1
mubawab.ma:content:9c3f1f2ba3cf61154e1fdf89,g2729,0
mubawab.ma:content:b9bee9925e020ad49500e99d,g943,2
mubawab.ma:content:21732fe43a798ed494911e79,g2731,1
mubawab.ma:native:8374682,g1982,3
mubawab.ma:content:276955adb93828b6365e71c2,g2737,4
mubawab.ma:content:ad0deb358d6c9e797668bd70,g2738,3
mubawab.ma:native:8277381,g2741,3
mubawab.ma:content:0e57e5c2916dab2ba29cbbfd,g2742,2
mubawab.ma:content:036ea46992d8884487beee00,g2743,1
mubawab.ma:native:8166912,g1530,0
mubawab.ma:url:079f6c27c5df6c629af9e8e3,g2746,2
mubawab.ma:content:15190d5679235519dbe217e8,g326,0
mubawab.ma:content:df1fff925c9f8e75187b3033,g2748,2
mubawab.ma:content:3f20c0b24fcb09a6245aab30,g2749,1
mubawab.ma:native:8315280,g355,4
mubawab.ma:content:8bfe89214ebf2c295669aa08,g2753,0
mubawab.ma:content:470b88a8d181c073dda459d3,g2754,0
mubawab.ma:native:8354208,g2755,4
mubawab.ma:native:8366685,g711,1
mubawab.ma:content:46d2b01663092a8e796710ac,g2763,0
mubawab.ma:content:6778f07ec6254bd284ffd136,g2764,2
mubawab.ma:content:e8e2724971c4c23635369d21,g2766,4
mubawab.ma:native:8268536,g1599,1
mubawab.ma:content:f8a32400158e2be4764649a2,g2769,1
mubawab.ma:content:112b6dad9deffa75d08c6c89,g2771,0
mubawab.ma:content:2a2d5f9a00428d61fb73c2e8,g2772,4
mubawab.ma:native:8315708,g2773,3
mubawab.ma:content:5c1bb04b839c5d5082534f12,g2774,2
mubawab.ma:content:67b2915600f9106c188f05db,g2776,2
mubawab.ma:content:c79d8814f7cdf1e99a489488,g2777,1
mubawab.ma:url:82ef8f776fd630a0bceb546f,g2778,0
mubawab.ma:content:bbc33ea3e3f61ed7121fef0b,g2780,3
mubawab.ma:content:727e61c88c9fc082574bdfa9,g2782,2
mubawab.ma:content:9985155d37f01815ebd37e29,g509,4
mubawab.ma:content:39bf7cff3f4ed721463438e4,g2784,1
mubawab.ma:content:87d53e1ddba287cc0be685e2,g2786,0
mubawab.ma:native:8202515,g2787,4
mubawab.ma:content:160e9234dbee2b47f2ad0de7,g1064,4
mubawab.ma:content:cee5ed688bf1daf0bcd360ed,g1086,2
mubawab.ma:content:6033ddb5ec64730bdfc0e04a,g290,0
mubawab.ma:content:75daa5ff3b1020f08be99994,g2791,3
mubawab.ma:content:e39472210b142bf8876c04d3,g2792,2
mubawab.ma:content:f71dbc14570e53d76d66c170,g2794,1
mubawab.ma:content:2f351f3e5c394c6fd7e44c7d,g2799,0
mubawab.ma:content:5188b4dc30fd6f57178ecaf7,g2800,4
mubawab.ma:content:16ecc0fa37f3c87e62eade66,g1448,4
mubawab.ma:native:7427225,g2802,0
mubawab.ma:content:26dee31d3265106dff464499,g2807,3
mubawab.ma:content:85413ba13d0d025b58e322bc,g2810,2
mubawab.ma:content:df6e5635c7d977a0a022277d,g2811,1
mubawab.ma:content:3d4b94adae9629bfdce316d7,g2812,1
mubawab.ma:native:8268147,g2814,3
mubawab.ma:content:b5c9d709cc4abb656bdb79fb,g2815,0
mubawab.ma:content:29cd29cadcc15d439d89c93d,g2817,0
mubawab.ma:native:8318008,g2818,2
mubawab.ma:content:9b485996a2b7a3df3b6505c7,g2819,1
mubawab.ma:content:ea0210ab0682f612efdaffb9,g82,3
mubawab.ma:native:8365644,g2822,0
mubawab.ma:content:35f00c3a6fa154b74d8dfdc0,g2824,4
mubawab.ma:content:9bed578ce8792c01bca4e7fa,g2825,2
mubawab.ma:content:c8f0662d62aa9fd6ff59dc03,g2827,3
mubawab.ma:content:c6701cf522944678fd147619,g2829,4
mubawab.ma:native:8341226,g2741,3
mubawab.ma:content:6959e16f735eec5c3a753c37,g2836,4
mubawab.ma:content:64d60901889c9579e778b0d0,g2837,3
mubawab.ma:content:76d67a6be9efc98fe16b5c4b,g2839,2
mubawab.ma:content:a0a4fd1b5f0ac6d2e0d62466,g2841,1
mubawab.ma:content:aad380fc21e889c0b1cb1008,g2845,0
mubawab.ma:native:8241101,g2846,2
mubawab.ma:content:a2ebada2239e92aa46b7054b,g2848,3
mubawab.ma:content:f492d1e9fbde204cc6e1236e,g2851,4
mubawab.ma:content:2c33f1e0a7230b7c977e3299,g2852,3
mubawab.ma:content:ed99d078ed9e785f4d87cf6d,g2658,1
mubawab.ma:content:9d88b7e1a83b56395f61c193,g2859,2
mubawab.ma:content:669f42847c25084de9618422,g2862,0
mubawab.ma:content:59efa50db8274908d0510a19,g2864,4
mubawab.ma:content:666ea0ffb6088c020b317e6e,g2866,3
mubawab.ma:native:8383547,g2867,2
mubawab.ma:content:ef7af40663b708f9efc47588,g2876,1
mubawab.ma:content:9dffddde6efef79eaf1d1bd1,g2877,0
mubawab.ma:native:8320580,g2880,4
mubawab.ma:content:5766b91402084564f8ba1106,g2882,3
mubawab.ma:content:45b0051fac8f64f45fec321e,g2884,1
mubawab.ma:content:408b4be0cde9dc475b5ce885,g2885,2
mubawab.ma:content:c3a9f78f7ab89d56aeb7b855,g2886,1
mubawab.ma:content:aa38073c3c664aaab088b921,g1017,2
mubawab.ma:native:8348094,g1957,1
mubawab.ma:content:5aa1e91b65d419de863db39a,g2890,0
mubawab.ma:content:3210f70cd3830e528fae7840,g2891,4
mubawab.ma:native:8306433,g2892,3
mubawab.ma:content:bb748a5628eddd0e06b289bb,g2894,2
mubawab.ma:content:6487ef45342759c63e781290,g2898,1
mubawab.ma:native:8294469,g2900,0
mubawab.ma:content:fbf7cb9fc2f5e096a7955fe9,g2902,0
mubawab.ma:native:8373243,g2906,4
mubawab.ma:native:8265995,g2907,3
mubawab.ma:content:4309d50608c2d2274d84ec6e,g2909,3
mubawab.ma:content:5b9d9c013d0c610981aef855,g2910,2
mubawab.ma:content:520fa892ebac6aebaeecf022,g2911,1
mubawab.ma:content:bd463927b2f8c398310d33d1,g2912,4
mubawab.ma:url:f875abfb3462feb712ff8560,g2913,0
mubawab.ma:native:8094594,g2914,3
mubawab.ma:content:80151d90872eacdeb14fbdaa,g2917,4
mubawab.ma:content:85a6889921d8f1b9fcbeff86,g2918,2
mubawab.ma:content:ee89a3be54622624ded3d214,g2919,3
mubawab.ma:content:3b695f043b44eddf8a7a76ac,g2920,2
mubawab.ma:content:4539261c794b8c7912020b92,g2921,1
mubawab.ma:content:5360b78126d3d2b32c0b7ba0,g2922,2
mubawab.ma:native:8406294,g2923,0
mubawab.ma:content:c78eba551476d9a83dbcceaa,g2924,1
mubawab.ma:content:0ce37a2b6297961baf9f9c62,g675,3
mubawab.ma:content:d18e26c3bac9cd47e64b46a2,g2928,0
mubawab.ma:content:2447492f6c1486d9429e01a1,g2929,4
mubawab.ma:content:a92c9a78777b793b9decfbfb,g2930,3
mubawab.ma:content:4b048db5784bca4b6aa195ff,g339,3
mubawab.ma:content:6ca24d036201f375b44c0c88,g2935,1
mubawab.ma:content:e6244762d625fa3da2b62b16,g2938,4
mubawab.ma:content:6ede8b9eab217be04e496982,g922,3
mubawab.ma:content:06fbc2de6587e1fd48ab704b,g2940,1
mubawab.ma:content:5180a9639147866bbd3213a1,g2941,0
mubawab.ma:content:2254363a057bb80fbcf57013,g2943,4
mubawab.ma:url:c9d30af81d9b6686b9370ace,g2945,3
mubawab.ma:content:2e94b4bf889b2176c82a1e4e,g2946,3
mubawab.ma:content:1671e29c684b922f50d121a6,g2949,2
mubawab.ma:content:9195365ba003270510afc85a,g2951,1
mubawab.ma:content:22a7db40247b2e445009f929,g2952,0
mubawab.ma:content:6bc1174fb45056c5ee2d506a,g2957,2
mubawab.ma:content:3518417067564603638e63ac,g2958,4
mubawab.ma:content:63a8fdb7f0e99a81daf6d225,g2959,3
mubawab.ma:content:c6c102ec8bd5e5a1c71e6126,g2960,2
mubawab.ma:content:45e896df9697243fddccc6b2,g2961,1
mubawab.ma:content:1f95be47db3a49e2c552d346,g2962,0
mubawab.ma:native:8311888,g2963,2
mubawab.ma:content:0bcd51be1d14599c9abaf8bb,g2965,4
mubawab.ma:content:76fdebb5f4b6575ab72095d9,g2967,3
mubawab.ma:content:66adc7a899017aa26bf201a3,g2968,2
mubawab.ma:content:8904555ec25f07c53c91e3c4,g2970,0
mubawab.ma:native:8376388,g2971,4
mubawab.ma:native:8358124,g2975,4
mubawab.ma:content:62269af82d0bf3be97aeab1b,g2976,3
mubawab.ma:native:7919562,g2978,2
mubawab.ma:url:aac7e80a2e0ac932ea390eb2,g792,3
mubawab.ma:content:22d657435fec0f934eed4a19,g2981,1
mubawab.ma:native:8398853,g2982,1
mubawab.ma:content:321507b468e4d79bf041640c,g2984,0
mubawab.ma:url:9682a7010a151e9540aeb744,g2985,0
mubawab.ma:content:1ba386c97fed9d5629426dbe,g2986,1
mubawab.ma:content:9485e75372a7b1394902e9fb,g2987,4
mubawab.ma:content:56eed8b680527713d6cfd487,g2988,3
mubawab.ma:content:08fa97d51a15478d2a9192c7,g2989,2
mubawab.ma:content:eb0ffa4c976662bd20eb03ad,g2991,1
mubawab.ma:content:e4f56b665924dd409163022a,g1454,2
mubawab.ma:native:8397941,g2993,0
mubawab.ma:content:4241d622bf9996f4581cb67c,g2994,4
mubawab.ma:content:c48411a28d69321e8759099c,g2995,3
mubawab.ma:native:8196769,g2928,0
mubawab.ma:content:bb7b308e95e0fa6dcff8ae7e,g3002,1
mubawab.ma:native:7673312,g3004,0
mubawab.ma:content:19961759ca845ac0cd488170,g3005,4
mubawab.ma:content:3e4a8f4a37008bc4e3c2bce4,g3006,3
mubawab.ma:content:e35c72f41843e34f592ad86b,g222,0
mubawab.ma:content:5d631b5c9d4ec1f1e202f04c,g3013,2
mubawab.ma:content:abf970ac7c11e0a5267e7d21,g3014,1
mubawab.ma:content:e1c2dfb1f7c0a2cc96a356f4,g3015,3
mubawab.ma:content:3e3a483d16dfc7f5d74f798f,g3018,2
mubawab.ma:content:717a682fe5cfd8c0018150fe,g3020,1
mubawab.ma:content:59eee5e83e1bf0e37251fcee,g3021,4
mubawab.ma:content:6d46b9c78595dfde8c51fc5e,g3022,3
mubawab.ma:native:7979666,g3023,0
mubawab.ma:content:7194cad52454cb57e38da61e,g3024,3
mubawab.ma:content:e790160cadef68ba794d7472,g3026,2
mubawab.ma:content:9b761b2e87b31b36f09480dc,g3027,1
mubawab.ma:native:8407830,g1501,1
mubawab.ma:content:1f4dec536a5ee588fe070d77,g3031,4
mubawab.ma:content:155e62ab5beda39bad957fff,g3032,0
mubawab.ma:content:17f36df2d541504ab01d32f6,g3033,3
mubawab.ma:content:8a5056d2957d855d37f4406b,g3035,4
mubawab.ma:content:4d4b0de8ecdb500126b5e86c,g3038,3
mubawab.ma:content:19cec6b14e2996d17d25209d,g3039,2
mubawab.ma:native:8404817,g3040,2
mubawab.ma:url:e2192f1c7bd0b60389319d4c,g3043,1
mubawab.ma:content:fd3e5727160ed7eaddff2f1c,g3045,0
mubawab.ma:content:ca95cd77415cb5ccaf2f0af7,g3046,1
mubawab.ma:content:fc86ff5bd54e588c020386bd,g3047,4
mubawab.ma:content:2f918c1b948bf50e071d91dd,g3048,0
mubawab.ma:content:7764360548e4bb28c7b193d7,g3049,4
mubawab.ma:content:14066573e811f4e3d2f26f31,g3050,2
mubawab.ma:content:d09a8c124564aa2cb192d4dc,g3051,1
mubawab.ma:content:c625f1084c5a95accfca35c5,g3054,0
mubawab.ma:content:31f8422c2e0c849a5ddcbaf0,g3055,4
mubawab.ma:content:375ce5444f47f135f929b547,g3056,3
mubawab.ma:content:d0327483ec7558f15edee113,g3057,2
mubawab.ma:content:da37b48adacd8bfef1db4144,g3058,1
mubawab.ma:content:dd2220b0e0769071bb8cc856,g3059,3
mubawab.ma:content:46006b4461f62dc676c91aec,g3060,0
mubawab.ma:content:267ffe2e8b73d1098260f701,g3061,4
mubawab.ma:content:dc2cdd8f712dd2bd58bbb4b5,g3062,3
mubawab.ma:native:8265130,g3063,2
mubawab.ma:content:92b6fa1ffcce032b1f48c721,g3065,1
mubawab.ma:content:8724a4686fdcd2b907b4976c,g3066,4
mubawab.ma:native:8354475,g3067,3
mubawab.ma:content:6d98b9fd27a085d77dd91362,g3069,0
mubawab.ma:content:ef50cd2ccf0de315ae8280b7,g3070,4
mubawab.ma:content:7cafd809481b23f20636665c,g122,1
mubawab.ma:content:667d598d433bd62120a742c5,g3074,2
mubawab.ma:native:8326299,g3077,3
mubawab.ma:content:e60061e911be24ad24256153,g98,0
mubawab.ma:content:0e5502b3ae19836c468dc854,g3082,1
mubawab.ma:native:8394854,g3083,0
mubawab.ma:url:de04bbb2a6025664c0c2ceb6,g3084,1
mubawab.ma:content:2eec2cbf37a50db9deb5c7d1,g3085,4
mubawab.ma:content:8fa156f009d5c033bce2783e,g3086,3
mubawab.ma:content:03778ad963976264eb22ceda,g3087,2
mubawab.ma:content:791648a08669fdb452be2ac0,g3088,1
mubawab.ma:content:87ee8a19c9689586a32025c0,g3089,0
mubawab.ma:native:8381561,g3090,3
mubawab.ma:content:08b2623579a56c385ed2d024,g3091,2
mubawab.ma:content:b82c55982cb4a1abb2769710,g3092,1
mubawab.ma:native:8260639,g3093,1
mubawab.ma:content:924ea93c65af2eea0ba8f42c,g1130,1
mubawab.ma:native:8405544,g3096,0
mubawab.ma:content:340a871b598436cc0472ea4e,g3097,0
mubawab.ma:content:8de7c5fd59a713c7d18be88c,g3100,4
mubawab.ma:native:8394615,g3101,3
mubawab.ma:content:1eea148dc8636dc8214fc05e,g3103,2
mubawab.ma:content:0b2c5a3fb56d638d51374c07,g3104,0
mubawab.ma:native:8309889,g3105,1
mubawab.ma:content:95326b8338b14ea4a3177e48,g3106,0
mubawab.ma:native:8399291,g3107,4
mubawab.ma:content:f5b97fd99805e47367d65808,g3110,2
mubawab.ma:content:809ca4647843a665fe06a5d1,g3111,1
mubawab.ma:content:dc88c67537c5b1003fded1cb,g502,3
mubawab.ma:content:e0ec61c3ba276483b48c217d,g3113,3
mubawab.ma:content:7c69f6624d3a49fa0ae527a4,g3115,0
mubawab.ma:content:c7d8dca08d820560a49a1e4f,g3116,4
mubawab.ma:content:e9e8e5e9dd1f4696564c0eeb,g3120,1
mubawab.ma:content:121c7d8efec66a32092ea45e,g3121,0
mubawab.ma:native:8394469,g3122,3
mubawab.ma:content:e029ea3c91e30e26e807b53c,g3123,2
mubawab.ma:content:2607be5f52d881c33cbc864c,g3125,4
mubawab.ma:content:75b3a8bc09f648cc028ed374,g3127,1
mubawab.ma:native:8380039,g3128,0
mubawab.ma:content:f9d524bbebb52499788105af,g225,3
mubawab.ma:native:8396689,g3131,4
mubawab.ma:content:8782fcfd604bb2b893869b49,g3132,3
mubawab.ma:native:8386178,g3133,3
mubawab.ma:content:be0b46614d61a7f80144a107,g1416,0
mubawab.ma:content:55fbe328832102cc39345b7f,g3135,2
mubawab.ma:content:0caea8a86faa9a9ed0c18817,g3136,2
mubawab.ma:content:8dfcbd15653c24956ce84610,g3137,1
mubawab.ma:content:44f260fc82f642fb641f6c8e,g222,0
mubawab.ma:content:e94b2e9e95f1519b37434a28,g3141,4
mubawab.ma:content:0e991deb59dc28a78b3e2ee3,g3145,0
mubawab.ma:content:ba696b4175b3e86477da9941,g942,0
mubawab.ma:native:8401664,g1193,4
mubawab.ma:content:d88f1f97bfa1725124b6d300,g1460,0
mubawab.ma:content:a2e4ae374cf03e547720cda3,g3150,4
mubawab.ma:content:b7360ef37d8eaa71e8c9b4f5,g3152,3
mubawab.ma:content:40795d1ec6742665618932cc,g3153,2
mubawab.ma:content:3a51e00ca242e70dd290a4e9,g3154,3
mubawab.ma:content:48c1f29fe45d972f72353738,g3157,1
mubawab.ma:content:a192891b467b559bdb60943b,g3161,2
mubawab.ma:content:9e647f783bed006a0f02a1bb,g3162,0
mubawab.ma:content:cb92f04c70807c25b9488913,g3163,1
mubawab.ma:content:d0985865f5a1f72aea4d84ba,g3165,0
mubawab.ma:content:d7e2d8ff7a5288f95af849de,g3166,4
mubawab.ma:content:07244dab07fe84bd17643932,g3167,3
mubawab.ma:content:3b3f6d71e7c6a4f12edb161a,g3168,2
mubawab.ma:content:af8bf1ef749fde7547d26074,g3169,1
mubawab.ma:content:78d273295da753d74bf6a779,g3170,0
mubawab.ma:content:1e0f163158f0972347b07c1d,g3171,4
mubawab.ma:content:6ad90c13926cf2fe31af59a8,g3172,4
mubawab.ma:content:880d95209401847bc33b6886,g3173,3
mubawab.ma:native:8386171,g3175,3
mubawab.ma:content:e8413c76414d0cbad745f2e5,g2307,4
mubawab.ma:content:db9b5a8d2bbe9367342f9f02,g3180,2
mubawab.ma:content:efe2261db3f9a1eacf057193,g140,3
